,Unnamed: 0,image,depth,normal,control_geo
1408,1408,../../data/UnrealStereo4K/00001/Image0/00408.jpg,../../data/UnrealStereo4K/00001/Disp0/00408.npy,../../data/UnrealStereo4K/00001/normal/00408.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00408.png
1409,1409,../../data/UnrealStereo4K/00001/Image0/00409.jpg,../../data/UnrealStereo4K/00001/Disp0/00409.npy,../../data/UnrealStereo4K/00001/normal/00409.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00409.png
1410,1410,../../data/UnrealStereo4K/00001/Image0/00410.jpg,../../data/UnrealStereo4K/00001/Disp0/00410.npy,../../data/UnrealStereo4K/00001/normal/00410.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00410.png
1411,1411,../../data/UnrealStereo4K/00001/Image0/00411.jpg,../../data/UnrealStereo4K/00001/Disp0/00411.npy,../../data/UnrealStereo4K/00001/normal/00411.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00411.png
1412,1412,../../data/UnrealStereo4K/00001/Image0/00412.jpg,../../data/UnrealStereo4K/00001/Disp0/00412.npy,../../data/UnrealStereo4K/00001/normal/00412.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00412.png
1413,1413,../../data/UnrealStereo4K/00001/Image0/00413.jpg,../../data/UnrealStereo4K/00001/Disp0/00413.npy,../../data/UnrealStereo4K/00001/normal/00413.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00413.png
1414,1414,../../data/UnrealStereo4K/00001/Image0/00414.jpg,../../data/UnrealStereo4K/00001/Disp0/00414.npy,../../data/UnrealStereo4K/00001/normal/00414.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00414.png
1415,1415,../../data/UnrealStereo4K/00001/Image0/00415.jpg,../../data/UnrealStereo4K/00001/Disp0/00415.npy,../../data/UnrealStereo4K/00001/normal/00415.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00415.png
1416,1416,../../data/UnrealStereo4K/00001/Image0/00416.jpg,../../data/UnrealStereo4K/00001/Disp0/00416.npy,../../data/UnrealStereo4K/00001/normal/00416.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00416.png
1417,1417,../../data/UnrealStereo4K/00001/Image0/00417.jpg,../../data/UnrealStereo4K/00001/Disp0/00417.npy,../../data/UnrealStereo4K/00001/normal/00417.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00417.png
1418,1418,../../data/UnrealStereo4K/00001/Image0/00418.jpg,../../data/UnrealStereo4K/00001/Disp0/00418.npy,../../data/UnrealStereo4K/00001/normal/00418.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00418.png
1419,1419,../../data/UnrealStereo4K/00001/Image0/00419.jpg,../../data/UnrealStereo4K/00001/Disp0/00419.npy,../../data/UnrealStereo4K/00001/normal/00419.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00419.png
1420,1420,../../data/UnrealStereo4K/00001/Image0/00420.jpg,../../data/UnrealStereo4K/00001/Disp0/00420.npy,../../data/UnrealStereo4K/00001/normal/00420.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00420.png
1421,1421,../../data/UnrealStereo4K/00001/Image0/00421.jpg,../../data/UnrealStereo4K/00001/Disp0/00421.npy,../../data/UnrealStereo4K/00001/normal/00421.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00421.png
1422,1422,../../data/UnrealStereo4K/00001/Image0/00422.jpg,../../data/UnrealStereo4K/00001/Disp0/00422.npy,../../data/UnrealStereo4K/00001/normal/00422.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00422.png
1423,1423,../../data/UnrealStereo4K/00001/Image0/00423.jpg,../../data/UnrealStereo4K/00001/Disp0/00423.npy,../../data/UnrealStereo4K/00001/normal/00423.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00423.png
1424,1424,../../data/UnrealStereo4K/00001/Image0/00424.jpg,../../data/UnrealStereo4K/00001/Disp0/00424.npy,../../data/UnrealStereo4K/00001/normal/00424.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00424.png
1425,1425,../../data/UnrealStereo4K/00001/Image0/00425.jpg,../../data/UnrealStereo4K/00001/Disp0/00425.npy,../../data/UnrealStereo4K/00001/normal/00425.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00425.png
1426,1426,../../data/UnrealStereo4K/00001/Image0/00426.jpg,../../data/UnrealStereo4K/00001/Disp0/00426.npy,../../data/UnrealStereo4K/00001/normal/00426.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00426.png
1427,1427,../../data/UnrealStereo4K/00001/Image0/00427.jpg,../../data/UnrealStereo4K/00001/Disp0/00427.npy,../../data/UnrealStereo4K/00001/normal/00427.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00427.png
1428,1428,../../data/UnrealStereo4K/00001/Image0/00428.jpg,../../data/UnrealStereo4K/00001/Disp0/00428.npy,../../data/UnrealStereo4K/00001/normal/00428.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00428.png
1429,1429,../../data/UnrealStereo4K/00001/Image0/00429.jpg,../../data/UnrealStereo4K/00001/Disp0/00429.npy,../../data/UnrealStereo4K/00001/normal/00429.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00429.png
1430,1430,../../data/UnrealStereo4K/00001/Image0/00430.jpg,../../data/UnrealStereo4K/00001/Disp0/00430.npy,../../data/UnrealStereo4K/00001/normal/00430.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00430.png
1431,1431,../../data/UnrealStereo4K/00001/Image0/00431.jpg,../../data/UnrealStereo4K/00001/Disp0/00431.npy,../../data/UnrealStereo4K/00001/normal/00431.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00431.png
1432,1432,../../data/UnrealStereo4K/00001/Image0/00432.jpg,../../data/UnrealStereo4K/00001/Disp0/00432.npy,../../data/UnrealStereo4K/00001/normal/00432.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00432.png
1433,1433,../../data/UnrealStereo4K/00001/Image0/00433.jpg,../../data/UnrealStereo4K/00001/Disp0/00433.npy,../../data/UnrealStereo4K/00001/normal/00433.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00433.png
1434,1434,../../data/UnrealStereo4K/00001/Image0/00434.jpg,../../data/UnrealStereo4K/00001/Disp0/00434.npy,../../data/UnrealStereo4K/00001/normal/00434.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00434.png
1435,1435,../../data/UnrealStereo4K/00001/Image0/00435.jpg,../../data/UnrealStereo4K/00001/Disp0/00435.npy,../../data/UnrealStereo4K/00001/normal/00435.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00435.png
1436,1436,../../data/UnrealStereo4K/00001/Image0/00436.jpg,../../data/UnrealStereo4K/00001/Disp0/00436.npy,../../data/UnrealStereo4K/00001/normal/00436.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00436.png
1437,1437,../../data/UnrealStereo4K/00001/Image0/00437.jpg,../../data/UnrealStereo4K/00001/Disp0/00437.npy,../../data/UnrealStereo4K/00001/normal/00437.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00437.png
1438,1438,../../data/UnrealStereo4K/00001/Image0/00438.jpg,../../data/UnrealStereo4K/00001/Disp0/00438.npy,../../data/UnrealStereo4K/00001/normal/00438.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00438.png
1439,1439,../../data/UnrealStereo4K/00001/Image0/00439.jpg,../../data/UnrealStereo4K/00001/Disp0/00439.npy,../../data/UnrealStereo4K/00001/normal/00439.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00439.png
1440,1440,../../data/UnrealStereo4K/00001/Image0/00440.jpg,../../data/UnrealStereo4K/00001/Disp0/00440.npy,../../data/UnrealStereo4K/00001/normal/00440.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00440.png
1441,1441,../../data/UnrealStereo4K/00001/Image0/00441.jpg,../../data/UnrealStereo4K/00001/Disp0/00441.npy,../../data/UnrealStereo4K/00001/normal/00441.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00441.png
1442,1442,../../data/UnrealStereo4K/00001/Image0/00442.jpg,../../data/UnrealStereo4K/00001/Disp0/00442.npy,../../data/UnrealStereo4K/00001/normal/00442.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00442.png
1443,1443,../../data/UnrealStereo4K/00001/Image0/00443.jpg,../../data/UnrealStereo4K/00001/Disp0/00443.npy,../../data/UnrealStereo4K/00001/normal/00443.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00443.png
1444,1444,../../data/UnrealStereo4K/00001/Image0/00444.jpg,../../data/UnrealStereo4K/00001/Disp0/00444.npy,../../data/UnrealStereo4K/00001/normal/00444.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00444.png
1445,1445,../../data/UnrealStereo4K/00001/Image0/00445.jpg,../../data/UnrealStereo4K/00001/Disp0/00445.npy,../../data/UnrealStereo4K/00001/normal/00445.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00445.png
1446,1446,../../data/UnrealStereo4K/00001/Image0/00446.jpg,../../data/UnrealStereo4K/00001/Disp0/00446.npy,../../data/UnrealStereo4K/00001/normal/00446.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00446.png
1447,1447,../../data/UnrealStereo4K/00001/Image0/00447.jpg,../../data/UnrealStereo4K/00001/Disp0/00447.npy,../../data/UnrealStereo4K/00001/normal/00447.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00447.png
1448,1448,../../data/UnrealStereo4K/00001/Image0/00448.jpg,../../data/UnrealStereo4K/00001/Disp0/00448.npy,../../data/UnrealStereo4K/00001/normal/00448.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00448.png
1449,1449,../../data/UnrealStereo4K/00001/Image0/00449.jpg,../../data/UnrealStereo4K/00001/Disp0/00449.npy,../../data/UnrealStereo4K/00001/normal/00449.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00449.png
1450,1450,../../data/UnrealStereo4K/00001/Image0/00450.jpg,../../data/UnrealStereo4K/00001/Disp0/00450.npy,../../data/UnrealStereo4K/00001/normal/00450.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00450.png
1451,1451,../../data/UnrealStereo4K/00001/Image0/00451.jpg,../../data/UnrealStereo4K/00001/Disp0/00451.npy,../../data/UnrealStereo4K/00001/normal/00451.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00451.png
1452,1452,../../data/UnrealStereo4K/00001/Image0/00452.jpg,../../data/UnrealStereo4K/00001/Disp0/00452.npy,../../data/UnrealStereo4K/00001/normal/00452.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00452.png
1453,1453,../../data/UnrealStereo4K/00001/Image0/00453.jpg,../../data/UnrealStereo4K/00001/Disp0/00453.npy,../../data/UnrealStereo4K/00001/normal/00453.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00453.png
1454,1454,../../data/UnrealStereo4K/00001/Image0/00454.jpg,../../data/UnrealStereo4K/00001/Disp0/00454.npy,../../data/UnrealStereo4K/00001/normal/00454.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00454.png
1455,1455,../../data/UnrealStereo4K/00001/Image0/00455.jpg,../../data/UnrealStereo4K/00001/Disp0/00455.npy,../../data/UnrealStereo4K/00001/normal/00455.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00455.png
1456,1456,../../data/UnrealStereo4K/00001/Image0/00456.jpg,../../data/UnrealStereo4K/00001/Disp0/00456.npy,../../data/UnrealStereo4K/00001/normal/00456.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00456.png
1457,1457,../../data/UnrealStereo4K/00001/Image0/00457.jpg,../../data/UnrealStereo4K/00001/Disp0/00457.npy,../../data/UnrealStereo4K/00001/normal/00457.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00457.png
1458,1458,../../data/UnrealStereo4K/00001/Image0/00458.jpg,../../data/UnrealStereo4K/00001/Disp0/00458.npy,../../data/UnrealStereo4K/00001/normal/00458.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00458.png
1459,1459,../../data/UnrealStereo4K/00001/Image0/00459.jpg,../../data/UnrealStereo4K/00001/Disp0/00459.npy,../../data/UnrealStereo4K/00001/normal/00459.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00459.png
1460,1460,../../data/UnrealStereo4K/00001/Image0/00460.jpg,../../data/UnrealStereo4K/00001/Disp0/00460.npy,../../data/UnrealStereo4K/00001/normal/00460.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00460.png
1461,1461,../../data/UnrealStereo4K/00001/Image0/00461.jpg,../../data/UnrealStereo4K/00001/Disp0/00461.npy,../../data/UnrealStereo4K/00001/normal/00461.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00461.png
1462,1462,../../data/UnrealStereo4K/00001/Image0/00462.jpg,../../data/UnrealStereo4K/00001/Disp0/00462.npy,../../data/UnrealStereo4K/00001/normal/00462.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00462.png
1463,1463,../../data/UnrealStereo4K/00001/Image0/00463.jpg,../../data/UnrealStereo4K/00001/Disp0/00463.npy,../../data/UnrealStereo4K/00001/normal/00463.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00463.png
1464,1464,../../data/UnrealStereo4K/00001/Image0/00464.jpg,../../data/UnrealStereo4K/00001/Disp0/00464.npy,../../data/UnrealStereo4K/00001/normal/00464.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00464.png
1465,1465,../../data/UnrealStereo4K/00001/Image0/00465.jpg,../../data/UnrealStereo4K/00001/Disp0/00465.npy,../../data/UnrealStereo4K/00001/normal/00465.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00465.png
1466,1466,../../data/UnrealStereo4K/00001/Image0/00466.jpg,../../data/UnrealStereo4K/00001/Disp0/00466.npy,../../data/UnrealStereo4K/00001/normal/00466.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00466.png
1467,1467,../../data/UnrealStereo4K/00001/Image0/00467.jpg,../../data/UnrealStereo4K/00001/Disp0/00467.npy,../../data/UnrealStereo4K/00001/normal/00467.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00467.png
1468,1468,../../data/UnrealStereo4K/00001/Image0/00468.jpg,../../data/UnrealStereo4K/00001/Disp0/00468.npy,../../data/UnrealStereo4K/00001/normal/00468.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00468.png
1469,1469,../../data/UnrealStereo4K/00001/Image0/00469.jpg,../../data/UnrealStereo4K/00001/Disp0/00469.npy,../../data/UnrealStereo4K/00001/normal/00469.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00469.png
1470,1470,../../data/UnrealStereo4K/00001/Image0/00470.jpg,../../data/UnrealStereo4K/00001/Disp0/00470.npy,../../data/UnrealStereo4K/00001/normal/00470.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00470.png
1471,1471,../../data/UnrealStereo4K/00001/Image0/00471.jpg,../../data/UnrealStereo4K/00001/Disp0/00471.npy,../../data/UnrealStereo4K/00001/normal/00471.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00471.png
1472,1472,../../data/UnrealStereo4K/00001/Image0/00472.jpg,../../data/UnrealStereo4K/00001/Disp0/00472.npy,../../data/UnrealStereo4K/00001/normal/00472.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00472.png
1473,1473,../../data/UnrealStereo4K/00001/Image0/00473.jpg,../../data/UnrealStereo4K/00001/Disp0/00473.npy,../../data/UnrealStereo4K/00001/normal/00473.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00473.png
1474,1474,../../data/UnrealStereo4K/00001/Image0/00474.jpg,../../data/UnrealStereo4K/00001/Disp0/00474.npy,../../data/UnrealStereo4K/00001/normal/00474.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00474.png
1475,1475,../../data/UnrealStereo4K/00001/Image0/00475.jpg,../../data/UnrealStereo4K/00001/Disp0/00475.npy,../../data/UnrealStereo4K/00001/normal/00475.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00475.png
1476,1476,../../data/UnrealStereo4K/00001/Image0/00476.jpg,../../data/UnrealStereo4K/00001/Disp0/00476.npy,../../data/UnrealStereo4K/00001/normal/00476.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00476.png
1477,1477,../../data/UnrealStereo4K/00001/Image0/00477.jpg,../../data/UnrealStereo4K/00001/Disp0/00477.npy,../../data/UnrealStereo4K/00001/normal/00477.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00477.png
1478,1478,../../data/UnrealStereo4K/00001/Image0/00478.jpg,../../data/UnrealStereo4K/00001/Disp0/00478.npy,../../data/UnrealStereo4K/00001/normal/00478.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00478.png
1479,1479,../../data/UnrealStereo4K/00001/Image0/00479.jpg,../../data/UnrealStereo4K/00001/Disp0/00479.npy,../../data/UnrealStereo4K/00001/normal/00479.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00479.png
1480,1480,../../data/UnrealStereo4K/00001/Image0/00480.jpg,../../data/UnrealStereo4K/00001/Disp0/00480.npy,../../data/UnrealStereo4K/00001/normal/00480.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00480.png
1481,1481,../../data/UnrealStereo4K/00001/Image0/00481.jpg,../../data/UnrealStereo4K/00001/Disp0/00481.npy,../../data/UnrealStereo4K/00001/normal/00481.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00481.png
1482,1482,../../data/UnrealStereo4K/00001/Image0/00482.jpg,../../data/UnrealStereo4K/00001/Disp0/00482.npy,../../data/UnrealStereo4K/00001/normal/00482.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00482.png
1483,1483,../../data/UnrealStereo4K/00001/Image0/00483.jpg,../../data/UnrealStereo4K/00001/Disp0/00483.npy,../../data/UnrealStereo4K/00001/normal/00483.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00483.png
1484,1484,../../data/UnrealStereo4K/00001/Image0/00484.jpg,../../data/UnrealStereo4K/00001/Disp0/00484.npy,../../data/UnrealStereo4K/00001/normal/00484.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00484.png
1485,1485,../../data/UnrealStereo4K/00001/Image0/00485.jpg,../../data/UnrealStereo4K/00001/Disp0/00485.npy,../../data/UnrealStereo4K/00001/normal/00485.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00485.png
1486,1486,../../data/UnrealStereo4K/00001/Image0/00486.jpg,../../data/UnrealStereo4K/00001/Disp0/00486.npy,../../data/UnrealStereo4K/00001/normal/00486.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00486.png
1487,1487,../../data/UnrealStereo4K/00001/Image0/00487.jpg,../../data/UnrealStereo4K/00001/Disp0/00487.npy,../../data/UnrealStereo4K/00001/normal/00487.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00487.png
1488,1488,../../data/UnrealStereo4K/00001/Image0/00488.jpg,../../data/UnrealStereo4K/00001/Disp0/00488.npy,../../data/UnrealStereo4K/00001/normal/00488.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00488.png
1489,1489,../../data/UnrealStereo4K/00001/Image0/00489.jpg,../../data/UnrealStereo4K/00001/Disp0/00489.npy,../../data/UnrealStereo4K/00001/normal/00489.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00489.png
1490,1490,../../data/UnrealStereo4K/00001/Image0/00490.jpg,../../data/UnrealStereo4K/00001/Disp0/00490.npy,../../data/UnrealStereo4K/00001/normal/00490.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00490.png
1491,1491,../../data/UnrealStereo4K/00001/Image0/00491.jpg,../../data/UnrealStereo4K/00001/Disp0/00491.npy,../../data/UnrealStereo4K/00001/normal/00491.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00491.png
1492,1492,../../data/UnrealStereo4K/00001/Image0/00492.jpg,../../data/UnrealStereo4K/00001/Disp0/00492.npy,../../data/UnrealStereo4K/00001/normal/00492.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00492.png
1493,1493,../../data/UnrealStereo4K/00001/Image0/00493.jpg,../../data/UnrealStereo4K/00001/Disp0/00493.npy,../../data/UnrealStereo4K/00001/normal/00493.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00493.png
1494,1494,../../data/UnrealStereo4K/00001/Image0/00494.jpg,../../data/UnrealStereo4K/00001/Disp0/00494.npy,../../data/UnrealStereo4K/00001/normal/00494.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00494.png
1495,1495,../../data/UnrealStereo4K/00001/Image0/00495.jpg,../../data/UnrealStereo4K/00001/Disp0/00495.npy,../../data/UnrealStereo4K/00001/normal/00495.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00495.png
1496,1496,../../data/UnrealStereo4K/00001/Image0/00496.jpg,../../data/UnrealStereo4K/00001/Disp0/00496.npy,../../data/UnrealStereo4K/00001/normal/00496.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00496.png
1497,1497,../../data/UnrealStereo4K/00001/Image0/00497.jpg,../../data/UnrealStereo4K/00001/Disp0/00497.npy,../../data/UnrealStereo4K/00001/normal/00497.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00497.png
1498,1498,../../data/UnrealStereo4K/00001/Image0/00498.jpg,../../data/UnrealStereo4K/00001/Disp0/00498.npy,../../data/UnrealStereo4K/00001/normal/00498.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00498.png
1499,1499,../../data/UnrealStereo4K/00001/Image0/00499.jpg,../../data/UnrealStereo4K/00001/Disp0/00499.npy,../../data/UnrealStereo4K/00001/normal/00499.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00499.png
1500,1500,../../data/UnrealStereo4K/00001/Image0/00500.jpg,../../data/UnrealStereo4K/00001/Disp0/00500.npy,../../data/UnrealStereo4K/00001/normal/00500.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00500.png
1501,1501,../../data/UnrealStereo4K/00001/Image0/00501.jpg,../../data/UnrealStereo4K/00001/Disp0/00501.npy,../../data/UnrealStereo4K/00001/normal/00501.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00501.png
1502,1502,../../data/UnrealStereo4K/00001/Image0/00502.jpg,../../data/UnrealStereo4K/00001/Disp0/00502.npy,../../data/UnrealStereo4K/00001/normal/00502.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00502.png
1503,1503,../../data/UnrealStereo4K/00001/Image0/00503.jpg,../../data/UnrealStereo4K/00001/Disp0/00503.npy,../../data/UnrealStereo4K/00001/normal/00503.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00503.png
1504,1504,../../data/UnrealStereo4K/00001/Image0/00504.jpg,../../data/UnrealStereo4K/00001/Disp0/00504.npy,../../data/UnrealStereo4K/00001/normal/00504.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00504.png
1505,1505,../../data/UnrealStereo4K/00001/Image0/00505.jpg,../../data/UnrealStereo4K/00001/Disp0/00505.npy,../../data/UnrealStereo4K/00001/normal/00505.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00505.png
1506,1506,../../data/UnrealStereo4K/00001/Image0/00506.jpg,../../data/UnrealStereo4K/00001/Disp0/00506.npy,../../data/UnrealStereo4K/00001/normal/00506.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00506.png
1507,1507,../../data/UnrealStereo4K/00001/Image0/00507.jpg,../../data/UnrealStereo4K/00001/Disp0/00507.npy,../../data/UnrealStereo4K/00001/normal/00507.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00507.png
1508,1508,../../data/UnrealStereo4K/00001/Image0/00508.jpg,../../data/UnrealStereo4K/00001/Disp0/00508.npy,../../data/UnrealStereo4K/00001/normal/00508.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00508.png
1509,1509,../../data/UnrealStereo4K/00001/Image0/00509.jpg,../../data/UnrealStereo4K/00001/Disp0/00509.npy,../../data/UnrealStereo4K/00001/normal/00509.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00509.png
1510,1510,../../data/UnrealStereo4K/00001/Image0/00510.jpg,../../data/UnrealStereo4K/00001/Disp0/00510.npy,../../data/UnrealStereo4K/00001/normal/00510.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00510.png
1511,1511,../../data/UnrealStereo4K/00001/Image0/00511.jpg,../../data/UnrealStereo4K/00001/Disp0/00511.npy,../../data/UnrealStereo4K/00001/normal/00511.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00511.png
1512,1512,../../data/UnrealStereo4K/00001/Image0/00512.jpg,../../data/UnrealStereo4K/00001/Disp0/00512.npy,../../data/UnrealStereo4K/00001/normal/00512.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00512.png
1513,1513,../../data/UnrealStereo4K/00001/Image0/00513.jpg,../../data/UnrealStereo4K/00001/Disp0/00513.npy,../../data/UnrealStereo4K/00001/normal/00513.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00513.png
1514,1514,../../data/UnrealStereo4K/00001/Image0/00514.jpg,../../data/UnrealStereo4K/00001/Disp0/00514.npy,../../data/UnrealStereo4K/00001/normal/00514.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00514.png
1515,1515,../../data/UnrealStereo4K/00001/Image0/00515.jpg,../../data/UnrealStereo4K/00001/Disp0/00515.npy,../../data/UnrealStereo4K/00001/normal/00515.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00515.png
1516,1516,../../data/UnrealStereo4K/00001/Image0/00516.jpg,../../data/UnrealStereo4K/00001/Disp0/00516.npy,../../data/UnrealStereo4K/00001/normal/00516.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00516.png
1517,1517,../../data/UnrealStereo4K/00001/Image0/00517.jpg,../../data/UnrealStereo4K/00001/Disp0/00517.npy,../../data/UnrealStereo4K/00001/normal/00517.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00517.png
1518,1518,../../data/UnrealStereo4K/00001/Image0/00518.jpg,../../data/UnrealStereo4K/00001/Disp0/00518.npy,../../data/UnrealStereo4K/00001/normal/00518.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00518.png
1519,1519,../../data/UnrealStereo4K/00001/Image0/00519.jpg,../../data/UnrealStereo4K/00001/Disp0/00519.npy,../../data/UnrealStereo4K/00001/normal/00519.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00519.png
1520,1520,../../data/UnrealStereo4K/00001/Image0/00520.jpg,../../data/UnrealStereo4K/00001/Disp0/00520.npy,../../data/UnrealStereo4K/00001/normal/00520.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00520.png
1521,1521,../../data/UnrealStereo4K/00001/Image0/00521.jpg,../../data/UnrealStereo4K/00001/Disp0/00521.npy,../../data/UnrealStereo4K/00001/normal/00521.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00521.png
1522,1522,../../data/UnrealStereo4K/00001/Image0/00522.jpg,../../data/UnrealStereo4K/00001/Disp0/00522.npy,../../data/UnrealStereo4K/00001/normal/00522.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00522.png
1523,1523,../../data/UnrealStereo4K/00001/Image0/00523.jpg,../../data/UnrealStereo4K/00001/Disp0/00523.npy,../../data/UnrealStereo4K/00001/normal/00523.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00523.png
1524,1524,../../data/UnrealStereo4K/00001/Image0/00524.jpg,../../data/UnrealStereo4K/00001/Disp0/00524.npy,../../data/UnrealStereo4K/00001/normal/00524.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00524.png
1525,1525,../../data/UnrealStereo4K/00001/Image0/00525.jpg,../../data/UnrealStereo4K/00001/Disp0/00525.npy,../../data/UnrealStereo4K/00001/normal/00525.png,../../data/depthanything/UnrealStereo4K/00001/Image0/00525.png
